case_id,split,liver_volume_ml,left_ratio,lesion_index,mode,nominal_diameter_mm,effective_diameter_mm,actual_to_nominal_ratio,surface_margin_mm,tnr_from_saved_activity,overlap_previous_vox
case_0239,train,1285.160266104,0.35107169253510717,1,ellipsoid,18.43699789547687,35.6182777487522,1.9318914039411152,0.0,21.155585549912484,0
case_0239,train,1285.160266104,0.35107169253510717,2,ellipsoid,18.252670495296634,27.198357137654785,1.4901028945141634,0.0,8.606945606534484,0
case_0239,train,1285.160266104,0.35107169253510717,3,spiculated,11.047641360319824,10.490320136880253,0.9495529221792699,23.802428447534506,10.90322052930093,0
case_0240,train,1427.6392313039998,0.27514667634428114,0,ellipsoid,28.905223899191785,38.57291644917481,1.3344617770026457,0.0,5.690668034450616,0
case_0240,train,1427.6392313039998,0.27514667634428114,1,spiculated,29.20870473811881,29.64661345520817,1.0149924045251437,6.25082394568908,9.45056983239003,0
case_0240,train,1427.6392313039998,0.27514667634428114,2,ellipsoid,13.64749372247755,18.273565879255788,1.3389686231662488,0.0,10.423810114178698,0
case_0240,train,1427.6392313039998,0.27514667634428114,3,ellipsoid,52.012935663430156,44.490758948834454,0.8553787318741081,0.0,4.2782520713570635,0
case_0240,train,1427.6392313039998,0.27514667634428114,4,ellipsoid,34.54755590674742,44.013534198985234,1.2739984940697073,0.0,9.859089280906158,0
case_0241,test,1381.2688044479999,0.3098899724931233,0,spiculated,18.413146806420244,17.589792186315965,0.9552844155993372,4.42,7.428571489258437,0
case_0241,test,1381.2688044479999,0.3098899724931233,1,ellipsoid,21.29717991098053,33.30469044153379,1.5638075360560932,0.0,5.162601721857329,0
case_0241,test,1381.2688044479999,0.3098899724931233,2,ellipsoid,18.458183672619462,35.919049457776445,1.9459687960012078,0.0,3.410024113224359,0
case_0242,train,1290.427670272,0.2990497858672377,0,ellipsoid,20.638781368759503,30.07812154564201,1.4573593764199004,6.25082394568908,3.694468802029943,0
case_0243,train,1367.4526623680001,0.2656605203334175,0,ellipsoid,51.052937598031086,59.26193760280631,1.160793881625566,0.0,6.883563779298431,0
case_0243,train,1367.4526623680001,0.2656605203334175,1,spiculated,43.94181836230486,34.314532782841944,0.7809083479412494,0.0,4.899679215521442,0
case_0244,train,1434.979056784,0.34883860873751354,0,ellipsoid,47.775080036680855,60.09541772817653,1.2578820942222668,0.0,9.865811530859247,0
case_0244,train,1434.979056784,0.34883860873751354,1,ellipsoid,27.144995321056843,46.58465534799918,1.7161415869489083,0.0,3.4444586919488187,0
case_0244,train,1434.979056784,0.34883860873751354,2,spiculated,13.311906229164023,14.633243370680612,1.0992597993683109,4.42,9.299877813521464,0
case_0245,train,1279.115703944,0.3499628704516303,0,ellipsoid,16.668301411220845,25.196872593506285,1.5116640845325808,8.84,3.1332521184804465,0
case_0245,train,1279.115703944,0.3499628704516303,1,ellipsoid,18.502383130030054,35.223947073318456,1.9037519018914209,0.0,6.544011593134643,0
case_0245,train,1279.115703944,0.3499628704516303,2,ellipsoid,24.518401382694417,30.615344074450782,1.248668034942103,0.0,3.9666357724403163,0
case_0245,train,1279.115703944,0.3499628704516303,3,spiculated,43.31159233750686,42.69759316176836,0.9858236757735922,0.0,11.586969834289272,0
case_0245,train,1279.115703944,0.3499628704516303,4,ellipsoid,48.04987122054374,49.309908751483825,1.0262235360664473,0.0,6.202958391770706,0
case_0246,train,1352.600309632,0.26027834525025534,0,ellipsoid,14.203131346466005,22.919071279454176,1.6136632634293602,0.0,22.83325827215326,0
case_0246,train,1352.600309632,0.26027834525025534,1,ellipsoid,11.779487686148821,25.196872593506285,2.139046558292565,4.42,6.957374023846707,0
case_0246,train,1352.600309632,0.26027834525025534,2,ellipsoid,12.734470390689497,28.407149835670907,2.2307287986189137,14.659481573370867,9.185461823503527,0
case_0246,train,1352.600309632,0.26027834525025534,3,ellipsoid,24.022405252698086,33.35417742433689,1.3884611916864862,0.0,19.16636936574666,0
case_0247,train,1801.6249272320001,0.3495973926380368,0,spiculated,37.84499038173325,32.64752128385097,0.8626642774788245,0.0,2.424862514593554,0
case_0247,train,1801.6249272320001,0.3495973926380368,1,spiculated,19.453150375253905,17.410291986178873,0.8949857298346017,0.0,6.835911271191956,0
case_0247,train,1801.6249272320001,0.3495973926380368,2,ellipsoid,33.32114167112813,29.709027562496736,0.8915969283321047,0.0,7.495045757939442,0
case_0247,train,1801.6249272320001,0.3495973926380368,3,spiculated,13.362134737372127,14.633243370680612,1.0951276617315766,10.826744663101646,5.387154565656463,0
case_0248,train,1568.5638805199999,0.3510597302504817,0,spiculated,31.01348789532832,25.109986135992994,0.809647280587728,0.0,15.812274850033216,0
case_0248,train,1568.5638805199999,0.3510597302504817,1,ellipsoid,15.279571055704949,24.484208216193156,1.6024146310737868,18.22412686523006,17.276723456753125,0
case_0248,train,1568.5638805199999,0.3510597302504817,2,ellipsoid,15.03219334417604,28.062368808970074,1.8668179796824091,0.0,7.051610684061648,0
case_0248,train,1568.5638805199999,0.3510597302504817,3,ellipsoid,11.117053544096018,25.196872593506285,2.2665063628201825,4.42,6.149739757888761,0
case_0249,train,1169.62277796,0.3095607235142119,0,ellipsoid,18.912809540640474,34.220904670081794,1.8094035471856666,0.0,9.843748759609332,0
case_0249,train,1169.62277796,0.3095607235142119,1,ellipsoid,10.545252914767023,26.195793679450404,2.4841313803642566,0.0,7.758262677614086,0
case_0249,train,1169.62277796,0.3095607235142119,2,ellipsoid,45.351263011337856,36.99436016593583,0.815729435290197,0.0,19.48674704179147,3
case_0250,train,1527.288156056,0.2822977327981003,0,spiculated,11.165527763196545,10.490320136880253,0.9395274777299923,9.88342046054907,9.223076878827314,0
case_0250,train,1527.288156056,0.2822977327981003,1,ellipsoid,12.670573151757065,25.788960779439627,2.0353428744352735,0.0,8.83721498274044,0
case_0251,train,1396.639262512,0.3503153208853716,0,ellipsoid,34.78234804976799,46.381115208080004,1.3334670546599106,0.0,3.0964780218277874,0
case_0252,train,1074.2913976080001,0.27682662165420785,0,ellipsoid,32.506897965140155,35.17958437263193,1.082219054256051,0.0,6.601364346534163,0
case_0253,train,992.5171066720001,0.2736210196624326,0,ellipsoid,42.60107894788919,43.46761810733769,1.0203407796433623,0.0,10.759533748643038,0
case_0253,train,992.5171066720001,0.2736210196624326,1,spiculated,18.84671396098732,17.410291986178873,0.9237839563023115,0.0,11.046185836401465,0
case_0253,train,992.5171066720001,0.2736210196624326,2,ellipsoid,11.722324725570543,15.366098832736819,1.3108405706606912,0.0,10.970059301782193,0
case_0253,train,992.5171066720001,0.2736210196624326,3,ellipsoid,22.204002754567917,30.84816932159076,1.3893066787358654,0.0,3.213676481065331,0
case_0253,train,992.5171066720001,0.2736210196624326,4,spiculated,46.72670850582016,39.083392316620994,0.8364251103146472,0.0,9.204104151849272,0
case_0254,train,1247.424928048,0.35026997092620793,0,ellipsoid,21.302668835828815,34.775185506310926,1.6324332774597132,0.0,19.81429861473811,0
case_0254,train,1247.424928048,0.35026997092620793,1,ellipsoid,38.758288487869315,30.84816932159076,0.7959115462811448,0.0,12.714545441660116,0
case_0254,train,1247.424928048,0.35026997092620793,2,ellipsoid,11.14060726261257,24.484208216193156,2.19774448906041,4.42,6.477578983087125,0
case_0255,train,1020.23574172,0.3505713076597545,0,ellipsoid,23.47243452409644,35.13510950299796,1.4968668659797006,0.0,19.52361567939607,0
case_0255,train,1020.23574172,0.3505713076597545,1,ellipsoid,50.884347650440354,44.239393364587606,0.8694106421192325,0.0,8.983438995776245,0
case_0255,train,1020.23574172,0.3505713076597545,2,spiculated,15.407361030132115,14.100646845527967,0.9151889683088095,0.0,21.990846736952474,0
case_0256,train,1379.2827340239999,0.3211669692606273,0,spiculated,46.788129845703295,46.66052625624011,0.9972727358438135,0.0,6.0376458004059135,0
case_0256,train,1379.2827340239999,0.3211669692606273,1,spiculated,18.277078914235318,17.589792186315965,0.9623962488128203,6.25082394568908,4.136218794897443,0
case_0256,train,1379.2827340239999,0.3211669692606273,2,spiculated,11.5452616138863,10.490320136880253,0.9086255892428462,0.0,8.622742025205007,0
case_0256,train,1379.2827340239999,0.3211669692606273,3,spiculated,32.17094637940043,32.22958706336826,1.0018227839267226,12.50164789137816,6.61496533081729,0
case_0256,train,1379.2827340239999,0.3211669692606273,4,ellipsoid,21.034533259154024,37.23381252900107,1.7701278212482932,6.25082394568908,3.5228579465399563,0
case_0257,train,1540.413491032,0.35052413251863895,0,spiculated,31.144321527313796,29.583935438527345,0.9498982153964092,0.0,15.2361068893277,0
case_0257,train,1540.413491032,0.35052413251863895,1,ellipsoid,35.40180303937159,44.154966836190106,1.2472519206743173,0.0,12.814556942123414,0
case_0257,train,1540.413491032,0.35052413251863895,2,ellipsoid,53.11458457605447,57.65337971336326,1.085452897232204,0.0,10.041492826664637,0
case_0257,train,1540.413491032,0.35052413251863895,3,ellipsoid,19.9786700211889,31.35955784860322,1.569651924544728,0.0,8.922354073518427,0
case_0258,train,954.6954177279999,0.3490412445730825,0,ellipsoid,22.992586832926445,33.255055956001286,1.4463381696738233,0.0,3.078193080421358,0
case_0258,train,954.6954177279999,0.3490412445730825,1,ellipsoid,19.527756266411316,33.98456491461609,1.7403210307920107,0.0,4.201134137787507,0
case_0259,train,1522.1071027760001,0.31173767515742895,0,ellipsoid,11.066194011990133,24.111766938435466,2.178867179837129,0.0,16.42905494127446,0
case_0259,train,1522.1071027760001,0.31173767515742895,1,spiculated,14.412404715310455,14.633243370680612,1.015322818067658,0.0,19.53633293427164,0
case_0260,train,1233.95418952,0.1946116165150455,0,ellipsoid,26.188623225692346,37.19411760282141,1.4202395170713717,0.0,10.538529595017323,0
case_0260,train,1233.95418952,0.1946116165150455,1,ellipsoid,12.292207656114616,20.067260507103352,1.6325188337606,0.0,10.283091993251388,0
case_0260,train,1233.95418952,0.1946116165150455,2,ellipsoid,54.34195703774885,44.0702162116475,0.8109795563864944,0.0,11.367557212246844,0
case_0260,train,1233.95418952,0.1946116165150455,3,spiculated,16.92804942594851,14.371879380093942,0.8489979570867574,0.0,9.386160912428602,0
case_0260,train,1233.95418952,0.1946116165150455,4,spiculated,18.11685319681346,16.451695018652085,0.908087891419562,0.0,11.175108158846223,0
case_0261,train,1362.703363528,0.2617071161523351,0,ellipsoid,12.898594136369578,27.198357137654785,2.1086295801001147,0.0,3.46601047993425,0
case_0261,train,1362.703363528,0.2617071161523351,1,spiculated,11.006189763026194,9.964904601795546,0.9053909496700934,0.0,6.965547433268778,0
case_0261,train,1362.703363528,0.2617071161523351,2,ellipsoid,16.702283832007613,23.92115211219397,1.432208454412228,0.0,6.295727733297753,0
case_0262,train,1260.7229648,0.350958904109589,0,spiculated,48.88865944572774,44.903498278995,0.9184849572085988,0.0,18.428268196550242,0
case_0263,train,1266.163070744,0.3362886176089477,0,spiculated,34.12440913193952,33.30469044153379,0.9759785235478702,0.0,11.564232263362923,0
case_0263,train,1266.163070744,0.3362886176089477,1,ellipsoid,18.66097724122963,30.497591587572792,1.6342976679801797,0.0,15.89643133080834,0
case_0263,train,1266.163070744,0.3362886176089477,2,ellipsoid,39.66503599737506,27.346177198933614,0.6894277670829121,0.0,6.416668557710144,0
case_0263,train,1266.163070744,0.3362886176089477,3,ellipsoid,45.501359708865095,58.21029342390534,1.279308877720508,0.0,9.3214244420071,0
case_0264,train,1505.786784944,0.3496960660626219,0,ellipsoid,35.18905165072506,38.720142748260315,1.1003462989734336,0.0,5.325746487495581,0
case_0264,train,1505.786784944,0.3496960660626219,1,spiculated,14.076500761915893,14.633243370680612,1.0395512079444482,18.22412686523006,11.591640230917577,0
case_0265,train,1415.72280876,0.2965538273863983,0,ellipsoid,59.9013391692548,51.78374146315954,0.8644838693312263,0.0,5.158529255382033,0
case_0265,train,1415.72280876,0.2965538273863983,1,ellipsoid,12.43392943362743,28.407149835670907,2.2846478249139865,8.84,4.213329388519501,0
case_0266,train,1561.3967568159999,0.30428049994469636,0,ellipsoid,31.9194985984451,36.99436016593583,1.1589893886283649,0.0,10.224240232983837,0
case_0266,train,1561.3967568159999,0.30428049994469636,1,spiculated,25.4369175984196,24.845650861709494,0.9767555666120944,0.0,3.2298829070829242,0
case_0266,train,1561.3967568159999,0.30428049994469636,2,spiculated,46.382155697420366,45.46888946891261,0.9803099658742565,0.0,6.978752901107599,0
case_0266,train,1561.3967568159999,0.30428049994469636,3,spiculated,16.064780381389365,16.451695018652085,1.0240846515219686,0.0,8.949770326446826,0
case_0267,train,1408.469334168,0.25191588498559253,0,ellipsoid,49.589104400823096,52.76937655894789,1.0641324782238255,0.0,22.27403155882085,0
case_0267,train,1408.469334168,0.25191588498559253,1,spiculated,16.22392909449777,16.451695018652085,1.0140388880417113,4.42,17.490236796212383,0
case_0267,train,1408.469334168,0.25191588498559253,2,ellipsoid,18.04354239604928,26.744966504620407,1.4822458870646347,0.0,9.6925326198864,0
case_0268,val,1057.452974448,0.3067940552016985,0,ellipsoid,17.06064210162168,28.941997843616633,1.6964190252174378,0.0,4.442957266799101,0
case_0268,val,1057.452974448,0.3067940552016985,1,ellipsoid,22.835792266687157,30.259319419605394,1.3250829691487287,0.0,2.930479662038548,0
case_0268,val,1057.452974448,0.3067940552016985,2,spiculated,40.21496241089197,39.75554582285312,0.9885759786781644,0.0,6.032221681947125,0
case_0268,val,1057.452974448,0.3067940552016985,3,ellipsoid,17.842471314182035,36.71102243396133,2.0575077178227934,0.0,5.774875672438554,0
case_0268,val,1057.452974448,0.3067940552016985,4,ellipsoid,59.62247421843791,51.013840742941966,0.8556142865866883,0.0,3.673870166468096,0
case_0269,train,1324.795323696,0.3196454178073263,0,ellipsoid,17.775500427055448,35.919049457776445,2.0207053863364295,4.42,2.2644455245725306,0
case_0269,train,1324.795323696,0.3196454178073263,1,ellipsoid,38.13600737484134,47.79422147418004,1.253257085997689,0.0,2.2743950159866624,0
case_0270,train,1155.202179664,0.3001195993422036,0,ellipsoid,24.115841740977046,37.47022402150366,1.5537597411677808,0.0,9.539345046463756,0
case_0271,train,1395.084946528,0.2718494676900223,0,ellipsoid,28.40145334148376,44.73931583213551,1.5752474105537524,7.655664569454437,5.988109765799065,0
case_0272,train,1322.03209528,0.34683213585891576,0,ellipsoid,17.11163928223293,18.597058801410707,1.0868075521390925,0.0,7.240894123875679,0
case_0272,train,1322.03209528,0.34683213585891576,1,ellipsoid,22.113888194448567,35.919049457776445,1.62427562000578,9.88342046054907,18.973013826606156,0
case_0272,train,1322.03209528,0.34683213585891576,2,ellipsoid,14.44105750465323,24.484208216193156,1.695458120591501,4.42,20.075013052523044,0
case_0272,train,1322.03209528,0.34683213585891576,3,ellipsoid,28.72972913796668,33.15534004719019,1.1540429040583962,0.0,15.78869738328266,0
case_0272,train,1322.03209528,0.34683213585891576,4,spiculated,15.677487562121582,16.451695018652085,1.049383388343491,0.0,13.090389677142515,0
case_0273,test,1697.313054528,0.33755596255596254,0,ellipsoid,13.669808340204451,28.1320027639559,2.057966144354526,0.0,10.21519142481352,0
case_0273,test,1697.313054528,0.33755596255596254,1,ellipsoid,15.761510468625044,27.8513655721599,1.7670492702841516,4.42,7.930219701218228,0
case_0273,test,1697.313054528,0.33755596255596254,2,spiculated,23.806499070396086,19.062176746126777,0.8007131451692963,0.0,11.608492630732279,0
case_0274,train,1404.7562459839999,0.2911851487582985,0,ellipsoid,19.037372019265355,36.58824217760062,1.9219166458781292,0.0,9.015413533065203,0
case_0274,train,1404.7562459839999,0.2911851487582985,1,spiculated,24.414575741326214,20.336651854019223,0.832971748904719,0.0,9.36701208764996,0
case_0275,train,1354.672730944,0.2551631820499745,0,ellipsoid,13.874308484138908,24.484208216193156,1.7647155708108604,4.42,6.692874105456866,0
case_0275,train,1354.672730944,0.2551631820499745,1,ellipsoid,49.271585913745625,48.899543744543635,0.992449153760683,0.0,3.8186287458625463,0
case_0275,train,1354.672730944,0.2551631820499745,2,ellipsoid,25.46376734904119,40.50647121890606,1.5907493444967906,4.42,5.2385936696215305,0
case_0275,train,1354.672730944,0.2551631820499745,3,ellipsoid,25.012674783869,32.85253463934569,1.3134354851378278,0.0,5.168833367743371,0
case_0275,train,1354.672730944,0.2551631820499745,4,spiculated,32.70731264348135,27.78031586154821,0.8493610026712144,0.0,3.240208018890011,0
case_0276,test,991.394545128,0.2496298231861336,0,spiculated,10.183313982668139,10.490320136880253,1.0301479611386466,6.25082394568908,9.187810927263786,0
case_0276,test,991.394545128,0.2496298231861336,1,ellipsoid,11.313060706465166,25.196872593506285,2.2272374600718643,4.42,7.693036077522896,0
case_0276,test,991.394545128,0.2496298231861336,2,ellipsoid,28.836841549408817,41.61499763001041,1.4431191279637057,0.0,4.323728751259817,9
case_0276,test,991.394545128,0.2496298231861336,3,ellipsoid,18.147753711114664,34.72966819577325,1.913717187736735,0.0,3.6657658559998985,0
case_0276,test,991.394545128,0.2496298231861336,4,spiculated,16.809634415683952,15.818300047653,0.9410258222447715,0.0,4.6464026107030225,0
case_0277,train,881.556215592,0.3488098736409051,0,ellipsoid,10.64477947002446,22.70782358044203,2.133235699657933,0.0,7.09862682066005,0
case_0278,val,1542.65861412,0.34995801847187236,0,spiculated,27.138087894360154,22.492570591452406,0.8288192845055535,0.0,3.812993076754432,0
case_0278,val,1542.65861412,0.34995801847187236,1,spiculated,16.224661035129003,16.451695018652085,1.0139931418617325,13.26,5.723805793001524,0
case_0278,val,1542.65861412,0.34995801847187236,2,ellipsoid,52.04681367656932,50.02302918111504,0.961116073156168,0.0,7.5911657116275135,0
case_0278,val,1542.65861412,0.34995801847187236,3,ellipsoid,23.464810625345326,31.134346789525505,1.3268526768290212,0.0,1.8170335378441451,0
case_0279,train,1659.059611144,0.3510643834903451,0,ellipsoid,32.41802976887851,47.061065386092025,1.4516941875126201,0.0,4.467312360870224,0
case_0280,val,1223.8511356239999,0.35052564735765185,0,ellipsoid,36.226898766515085,55.31019405286532,1.5267714305147515,0.0,12.171573287376157,0
case_0281,train,934.834713488,0.27350822094956584,0,ellipsoid,14.55199858416892,30.732197665473638,2.111888445268756,0.0,6.278078599212013,0
case_0281,train,934.834713488,0.27350822094956584,1,spiculated,12.411834911525364,10.490320136880253,0.8451868890988202,18.22412686523006,3.8606129373874287,0
case_0282,train,1153.9069163440001,0.3231310334505725,0,spiculated,31.33408717990818,30.905829585339255,0.9863325332533213,0.0,5.95882492347584,0
case_0282,train,1153.9069163440001,0.3231310334505725,1,ellipsoid,20.48599155750392,23.92115211219397,1.1676833920900338,0.0,5.26439261624005,0
case_0282,train,1153.9069163440001,0.3231310334505725,2,ellipsoid,33.74073060780054,32.070032038804634,0.950484220735586,0.0,4.188481844306941,0
case_0282,train,1153.9069163440001,0.3231310334505725,3,spiculated,36.01967542642134,33.10525637570664,0.9190881367971212,0.0,4.884952273220627,0
case_0282,train,1153.9069163440001,0.3231310334505725,4,ellipsoid,12.670600331551771,27.8513655721599,2.1981093905081717,6.25082394568908,5.721863106890859,2
case_0283,train,1109.436209024,0.2893835616438356,0,ellipsoid,16.072743223252097,26.973567048071573,1.6782180038221157,0.0,10.210625120243892,0
case_0283,train,1109.436209024,0.2893835616438356,1,ellipsoid,27.392383935669955,39.22681889485005,1.4320337721234064,0.0,4.73302341241065,0
case_0283,train,1109.436209024,0.2893835616438356,2,spiculated,19.12646552734552,17.589792186315965,0.9196572237127377,9.88342046054907,7.296553995057051,0
case_0284,train,1256.491771288,0.2459624768057178,0,spiculated,37.44185086173311,36.83298685960695,0.9837384106791461,0.0,10.064395880453924,0
case_0284,train,1256.491771288,0.2459624768057178,1,ellipsoid,32.96642317210405,30.55658127341591,0.9269001102695505,0.0,5.025803979789756,0
case_0284,train,1256.491771288,0.2459624768057178,2,ellipsoid,11.260379784272361,19.360071374130158,1.71930891719752,0.0,7.070431960223871,0
case_0285,train,1366.761855264,0.29833206974981047,0,ellipsoid,15.886685684340897,31.020509038945004,1.9526104849875097,7.655664569454437,7.440223053121839,0
case_0285,train,1366.761855264,0.29833206974981047,1,ellipsoid,11.423312243319078,26.744966504620407,2.3412619680655404,0.0,10.997413092771591,0
case_0286,train,1532.469209336,0.26128359722770045,0,ellipsoid,13.945223332714935,15.366098832736819,1.1018897629762994,0.0,3.860340082979141,0
case_0286,train,1532.469209336,0.26128359722770045,1,ellipsoid,10.451925255255276,27.8513655721599,2.6647115140969944,9.88342046054907,4.103985192048031,0
case_0286,train,1532.469209336,0.26128359722770045,2,ellipsoid,17.87291840148785,17.410291986178873,0.9741157876449283,0.0,3.0241629530422824,0
case_0286,train,1532.469209336,0.26128359722770045,3,ellipsoid,27.390575304178697,35.48780669766615,1.2956210778184036,0.0,7.617561989812264,0
case_0287,test,1460.107165192,0.3500502690874682,0,ellipsoid,12.23967689307059,26.744966504620407,2.1851039646121615,0.0,2.9696601831457152,0
case_0287,test,1460.107165192,0.3500502690874682,1,spiculated,18.198734196671037,17.589792186315965,0.966539320604701,13.26,5.8117765230056175,0
case_0287,test,1460.107165192,0.3500502690874682,2,ellipsoid,25.95450131141269,40.50647121890606,1.5606722985309136,4.42,6.996119931984015,0
case_0287,test,1460.107165192,0.3500502690874682,3,ellipsoid,20.865710927382878,24.484208216193156,1.1734183561443663,0.0,4.923144328294315,0
case_0288,test,1284.210406336,0.28583916083916083,0,ellipsoid,50.303118159616176,49.4451903861678,0.9829448391106473,0.0,6.703179140401409,0
case_0288,test,1284.210406336,0.28583916083916083,1,ellipsoid,21.063609804257478,34.865864366638206,1.6552653932846282,0.0,7.291676602865526,0
case_0288,test,1284.210406336,0.28583916083916083,2,spiculated,39.3861217371815,37.78087217804887,0.9592432692448306,0.0,7.052055512398385,0
case_0289,train,1367.36631148,0.34922639722134513,0,spiculated,27.6949353019961,22.273116884039343,0.8042306884332753,0.0,10.209893080397023,0
case_0289,train,1367.36631148,0.34922639722134513,1,spiculated,22.211802803356868,23.727450071479502,1.0682361211983016,4.42,13.556938729881338,0
case_0289,train,1367.36631148,0.34922639722134513,2,spiculated,22.619193253471963,23.727450071479502,1.048996301750834,4.42,14.496360737422256,0
case_0289,train,1367.36631148,0.34922639722134513,3,ellipsoid,24.39154282919592,38.048559349015854,1.559907858861347,0.0,5.594167884445829,0
case_0290,train,1378.0738215919998,0.34970862836017297,0,ellipsoid,33.781243557449656,40.20266124862819,1.1900882565278579,0.0,4.29622333048918,0
case_0290,train,1378.0738215919998,0.34970862836017297,1,ellipsoid,17.688889840425492,32.750348801508956,1.8514643427007271,0.0,7.334340628398574,0
case_0290,train,1378.0738215919998,0.34970862836017297,2,ellipsoid,36.50790990126145,41.96128054752101,1.149375043956464,0.0,4.601691052885281,0
case_0291,val,1470.98737708,0.32104490754329323,0,ellipsoid,26.63703058907934,45.17449758703905,1.695928434514007,0.0,4.5188455025691106,0
case_0291,val,1470.98737708,0.32104490754329323,1,ellipsoid,26.84087172775529,39.96315034861452,1.4888916706565047,0.0,4.177280378128431,0
case_0291,val,1470.98737708,0.32104490754329323,2,ellipsoid,11.380568149158417,28.407149835670907,2.4961099888296516,4.42,8.368284629793571,1
case_0292,train,1368.4888730239998,0.35058051489146896,0,ellipsoid,12.575224993048316,25.196872593506285,2.003691592590615,4.42,3.1385912596118826,0
case_0292,train,1368.4888730239998,0.35058051489146896,1,ellipsoid,20.371114336956953,30.497591587572792,1.4970998190435043,0.0,3.2605498900462986,0
case_0293,train,1288.614301624,0.3498626281578771,0,ellipsoid,50.89375608538621,40.640046699171634,0.7985271637445747,0.0,7.249100469801719,0
case_0293,train,1288.614301624,0.3498626281578771,1,ellipsoid,18.59562230643624,25.196872593506285,1.354989479689811,0.0,2.837016161787288,0
case_0293,train,1288.614301624,0.3498626281578771,2,ellipsoid,10.44176087142345,23.33026312812006,2.2343226794217528,0.0,7.943088615073186,0
case_0293,train,1288.614301624,0.3498626281578771,3,spiculated,18.847668307867185,16.24602727046464,0.8619648332671158,0.0,2.5688217164378475,0
case_0294,train,1180.330288072,0.27558709488623895,0,spiculated,57.88947654998074,57.437571780617425,0.9921936628849434,0.0,7.959714231251986,0
case_0294,train,1180.330288072,0.27558709488623895,1,ellipsoid,16.28806745537178,19.50564128645204,1.1975417795816599,0.0,7.346808205528988,0
case_0294,train,1180.330288072,0.27558709488623895,2,ellipsoid,15.290228409218939,31.020509038945004,2.0287799638259036,0.0,9.591384540631172,0
case_0295,train,1227.3915220319998,0.2808498663289714,0,ellipsoid,17.428154149878793,28.407149835670907,1.6299574579943952,0.0,2.4933858662842106,0
case_0295,train,1227.3915220319998,0.2808498663289714,1,spiculated,28.499179256794626,28.941997843616633,1.0155379417362145,9.88342046054907,4.754685070729936,0
case_0295,train,1227.3915220319998,0.2808498663289714,2,ellipsoid,59.29274993041612,51.013840742941966,0.860372318754148,0.0,5.23416424070639,0
case_0296,train,1093.20224208,0.30110584518167455,0,ellipsoid,14.88990079153264,24.484208216193156,1.6443499899016427,8.84,8.171742339726034,0
case_0296,train,1093.20224208,0.30110584518167455,1,ellipsoid,12.565925453452843,27.8513655721599,2.2164197675155672,0.0,7.204525849597692,0
case_0297,val,1376.7785582719998,0.28650275965880584,0,ellipsoid,11.55066041508105,22.049251311315242,1.9089169379896904,0.0,14.966209547201565,0
case_0297,val,1376.7785582719998,0.28650275965880584,1,ellipsoid,18.666033831472284,25.454001297526165,1.3636534427902343,0.0,16.8220645425394,0
case_0297,val,1376.7785582719998,0.28650275965880584,2,ellipsoid,27.751481853582355,36.17290275312461,1.3034584222916068,0.0,14.45474176161561,3
case_0297,val,1376.7785582719998,0.28650275965880584,3,ellipsoid,54.818738379579536,40.372008914239494,0.7364636638423336,0.0,3.8742261945373087,0
case_0297,val,1376.7785582719998,0.28650275965880584,4,ellipsoid,14.115289225941806,23.33026312812006,1.6528363503343948,0.0,6.7794626003502305,0
case_0298,val,1363.307819744,0.283633139092982,0,ellipsoid,43.43970005597149,45.066488812493915,1.037449355184919,0.0,9.235507500277967,0
case_0298,val,1363.307819744,0.283633139092982,1,ellipsoid,27.856909930910753,39.85961840718218,1.430870060822967,0.0,7.260344236108478,0
case_0299,train,1397.15736784,0.32435105067985165,0,ellipsoid,13.780961689389205,23.430825850030068,1.7002315497379894,0.0,4.501577090439269,0
case_0299,train,1397.15736784,0.32435105067985165,1,spiculated,24.16154297235903,19.360071374130158,0.8012762842289589,0.0,4.977491865632854,0
case_0299,train,1397.15736784,0.32435105067985165,2,spiculated,32.36888184918482,32.22958706336826,0.9956966451153435,6.25082394568908,3.399157667728126,0
case_0300,train,1497.842503248,0.34947538337368844,0,ellipsoid,39.27568932291568,45.36227972375936,1.154970937640359,0.0,3.9369057979317805,0
case_0300,train,1497.842503248,0.34947538337368844,1,ellipsoid,22.934082532240197,38.86625787899345,1.6946942536007785,0.0,4.413912249628756,0
case_0300,train,1497.842503248,0.34947538337368844,2,ellipsoid,10.016150334507252,28.407149835670907,2.8361345314280775,9.88342046054907,6.741065491982225,0
case_0301,test,922.831940056,0.351361467203144,0,spiculated,19.534499313987254,17.589792186315965,0.9004475570930643,4.42,9.438143585449792,0
case_0301,test,922.831940056,0.351361467203144,1,ellipsoid,35.20690813051405,44.0702162116475,1.2517491183342953,0.0,5.598510802846788,0
case_0301,test,922.831940056,0.351361467203144,2,ellipsoid,40.15201892743244,38.60982835346782,0.9615912072378764,0.0,3.2352672246482395,6
case_0301,test,922.831940056,0.351361467203144,3,spiculated,26.03013022138619,23.530532693046013,0.9039729149611966,0.0,4.955630220325105,0
case_0302,train,1256.7508239519998,0.23945307132059915,0,spiculated,57.07692576066246,42.81786870744357,0.7501782574448629,0.0,9.923390533661893,0
case_0302,train,1256.7508239519998,0.23945307132059915,1,spiculated,16.244045205055613,14.633243370680612,0.9008373952398462,0.0,6.4655362423751805,0
case_0303,train,1695.845089432,0.2805641835123988,0,ellipsoid,33.20391692613501,40.47293935654511,1.218920630556349,0.0,17.7992474326425,0
